author;author_type;url;location;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;district;street;house_number;underground;residential_complex
Петербургская Недвижимость;real_estate_agent;https://spb.cian.ru/sale/flat/298975152/;Санкт-Петербург;sale;flat;2;24;1;29.2;5700000;Пушкинский; Вишерская;2;Купчино;UP-квартал Московский
Петербургская Строительная Компания;developer;https://spb.cian.ru/sale/flat/299495901/;Санкт-Петербург;sale;flat;7;10;1;35.3;8490000;Московский;Киевская ;5к6;Обводный канал;Апарт-отель Moskovsky AVENIR
CENTURY 21 Capital Petersburg;real_estate_agent;https://spb.cian.ru/sale/flat/297039438/;Санкт-Петербург;sale;flat;1;3;-1;18.9;3994000;Кировский;переулок Майков;4а;Нарвская;
Лидер Групп;developer;https://spb.cian.ru/sale/flat/292856901/;Санкт-Петербург;sale;flat;3;18;1;28.5;8550000;Василеостровский;бульвар Головнина;3к1;Горный институт;Колумб (Гавань Капитанов)
ДомИн;real_estate_agent;https://spb.cian.ru/sale/flat/297456206/;Санкт-Петербург;sale;flat;9;17;1;18.97;3600000;Красногвардейский;Полюстрово;31к3;Гражданский проспект;Цветной Город
ЛСР Санкт-Петербург;developer;https://spb.cian.ru/sale/flat/299459535/;Санкт-Петербург;sale;flat;17;17;1;20.55;7552125;Василеостровский;Гавань;;Приморская;Морская Набережная ЖК
КАПИТАЛ;real_estate_agent;https://spb.cian.ru/sale/flat/295367989/;Санкт-Петербург;sale;flat;5;13;1;21.35;6500000;Василеостровский;Гавань;;Горьковская;Аквилон Залив ЖК
ПИК;developer;https://spb.cian.ru/sale/flat/292688313/;Санкт-Петербург;sale;flat;4;9;1;24.8;10275929;Адмиралтейский;Измайловское;к 2.2;Балтийская;Лермонтовский 54 ЖК
ТВОЁ ПРОСТРАНСТВО;real_estate_agent;https://spb.cian.ru/sale/flat/299054228/;Санкт-Петербург;sale;flat;3;8;1;22.52;9900000;Петроградский;Петровский;;Василеостровская;Нева Резиденс ЖК
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/295922911/;Санкт-Петербург;sale;flat;3;4;1;26.22;5550131;Петродворцовый;;;Автово;Дворцовый фасад ЖК
Александр Санкин;realtor;https://spb.cian.ru/sale/flat/299543950/;Санкт-Петербург;sale;flat;1;4;-1;43.4;3900000;Центральный;набережная Реки Фонтанки;8;Гостиный двор;
РСТИ;developer;https://spb.cian.ru/sale/flat/286344107/;Санкт-Петербург;sale;flat;12;19;1;22.02;7056238;Калининский;Финляндский;;Выборгская;Master Place
МЕТРЫ;real_estate_agent;https://spb.cian.ru/sale/flat/292454066/;Санкт-Петербург;sale;flat;2;7;1;15.3;4260000;Центральный;3-я Советская ;12;Площадь Восстания;
Петербургская Строительная Компания;developer;https://spb.cian.ru/sale/flat/298056593/;Санкт-Петербург;sale;flat;23;25;1;26.19;6525866;Приморский;Коломяги;;Удельная;Френдс ЖК
МЕТРЫ;real_estate_agent;https://spb.cian.ru/sale/flat/296301502/;Санкт-Петербург;sale;flat;2;4;1;20.1;4960000;Василеостровский;проспект Малый Васильевского острова;16;Василеостровская;
Bonava;developer;https://spb.cian.ru/sale/flat/298804748/;Санкт-Петербург;sale;flat;12;14;1;31.3;13027617;Красногвардейский;Магнитогорская ;5к3;Ладожская;Magnifika Residence
Мария Калимуллина;realtor;https://spb.cian.ru/sale/flat/298917733/;Санкт-Петербург;sale;flat;4;13;-1;26.3;5200000;Невский;Варфоломеевская ;6;Ломоносовская;Апарт-отель Начало
ПИК;developer;https://spb.cian.ru/sale/flat/287469451/;Санкт-Петербург;sale;flat;10;13;1;26.8;8171212;Фрунзенский;Волковское;3;Обводный канал;Витебский Парк ЖК
МЕТРЫ;real_estate_agent;https://spb.cian.ru/sale/flat/293907607/;Санкт-Петербург;sale;flat;2;6;1;18.9;5950000;Петроградский;Лахтинская ;9;Чкаловская;
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/297783679/;Санкт-Петербург;sale;flat;6;12;1;25.93;8100104;Невский;Невская застава;;Елизаровская;Астра Континенталь ЖК
МЕТРЫ;real_estate_agent;https://spb.cian.ru/sale/flat/296305399/;Санкт-Петербург;sale;flat;2;5;1;15.2;4390000;Центральный;Пушкинская ;3;Площадь Восстания;
ЛСР Санкт-Петербург;developer;https://spb.cian.ru/sale/flat/294544910/;Санкт-Петербург;sale;flat;6;8;1;27.56;11037780;Петроградский;Петровский;;Крестовский остров;Нева Резиденс ЖК
Елена Бортникова;realtor;https://spb.cian.ru/sale/flat/297328704/;Санкт-Петербург;sale;flat;18;25;1;25.2;5500000;Приморский;проспект Авиаконструкторов;69;Комендантский проспект;Чистое небо
ПИК;developer;https://spb.cian.ru/sale/flat/277117606/;Санкт-Петербург;sale;flat;12;12;1;22.4;8414044;Василеостровский;Гавань;1;Приморская;Шкиперский 19 ЖК
МЕТРЫ;real_estate_agent;https://spb.cian.ru/sale/flat/296304223/;Санкт-Петербург;sale;flat;2;7;1;20.6;5300000;Центральный;Моховая ;18;Гостиный двор;
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/296659918/;Санкт-Петербург;sale;flat;3;12;1;25.25;6650155;Московский;Новоизмайловское;;;Титул в Московском
МЕТРЫ;real_estate_agent;https://spb.cian.ru/sale/flat/298269103/;Санкт-Петербург;sale;flat;2;3;1;23.5;7200000;Петроградский;Малая Посадская ;20;Горьковская;
Ленстройтрест;developer;https://spb.cian.ru/sale/flat/298649533/;Санкт-Петербург;sale;flat;5;5;1;36.55;7468950;Колпинский;шоссе Рубежное;14;Рыбацкое;Юттери
Петербургская Недвижимость;real_estate_agent;https://spb.cian.ru/sale/flat/279140428/;Санкт-Петербург;sale;flat;5;13;1;25.4;8490000;Выборгский;Большой Сампсониевский проспект;69к5;Лесная;Кантемировская 11
Эталон СПБ;developer;https://spb.cian.ru/sale/flat/298658295/;Санкт-Петербург;sale;flat;7;9;1;28.2;9358979;Калининский;Лесной проспект;;Выборгская;iLona
Петербургская Недвижимость;real_estate_agent;https://spb.cian.ru/sale/flat/279986932/;Санкт-Петербург;sale;flat;10;13;1;26.1;6340000;Василеостровский;Гавань;;Приморская;Аквилон Залив ЖК
Ленстройтрест;developer;https://spb.cian.ru/sale/flat/298651622/;Санкт-Петербург;sale;flat;20;25;1;31.6;6950000;Приморский;шоссе Суздальское;20к4;Проспект Просвещения;Окла
Travelto Development;real_estate_agent;https://spb.cian.ru/sale/flat/285292728/;Санкт-Петербург;sale;flat;1;4;-1;24.03;5594000;Адмиралтейский;набережная Обводного Канала;142/16Б;Нарвская;
VEREN GROUP;developer;https://spb.cian.ru/sale/flat/298402701/;Санкт-Петербург;sale;flat;3;3;1;31.8;6753231;Петродворцовый;Красносельское шоссе;22;Ленинский проспект;Veren Village Стрельна
Петербургская Недвижимость;real_estate_agent;https://spb.cian.ru/sale/flat/289133460/;Санкт-Петербург;sale;flat;2;5;1;29.28;5500000;Московский;Пулковский меридиан;;Московская;Зеленый квартал ЖК
Elba;developer;https://spb.cian.ru/sale/flat/297024644/;Санкт-Петербург;sale;flat;10;10;1;27.42;10400000;Фрунзенский;Прилукская ;28к2;Обводный канал;Дом на Прилукской
МЕТРЫ;real_estate_agent;https://spb.cian.ru/sale/flat/294035439/;Санкт-Петербург;sale;flat;2;5;1;16.8;4400000;Центральный;Загородный проспект;12;Достоевская;
ПИК;developer;https://spb.cian.ru/sale/flat/292512765/;Санкт-Петербург;sale;flat;2;13;1;25.4;8215198;Выборгский;Сампсониевское;;Лесная;Кантемировская 11 ЖК
МЕТРЫ;real_estate_agent;https://spb.cian.ru/sale/flat/297297225/;Санкт-Петербург;sale;flat;2;5;1;16.7;4560000;Центральный;Суворовский проспект;2;Площадь Восстания;
Петербургская Строительная Компания;developer;https://spb.cian.ru/sale/flat/279676941/;Санкт-Петербург;sale;flat;12;12;-1;25.22;5100000;Кировский;Автово;5к1;Автово;Апарт-отель Kirovsky AVENIR
Петербургская Недвижимость;real_estate_agent;https://spb.cian.ru/sale/flat/287702899/;Санкт-Петербург;sale;flat;4;5;1;24.18;4290000;Московский;Пулковское шоссе;99к4;Московская;Парадный ансамбль
Лидер Групп;developer;https://spb.cian.ru/sale/flat/294573102/;Санкт-Петербург;sale;flat;4;18;1;28.4;8946000;Василеостровский;бульвар Головнина;3к1;Горный институт;Колумб (Гавань Капитанов)
Петербургская Недвижимость;real_estate_agent;https://spb.cian.ru/sale/flat/298817673/;Санкт-Петербург;sale;flat;13;18;1;25.4;6450000;Невский;Октябрьская набережная ЖК;;Ломоносовская;Октябрьская набережная ЖК
ФСК;representative_developer;https://spb.cian.ru/sale/flat/299059197/;Санкт-Петербург;sale;flat;8;16;1;20.9;5092337;Московский;Московское шоссе;13Ж;Звездная;Апартаменты AVENUE-APART ПУЛКОВО
Петербургская Недвижимость;real_estate_agent;https://spb.cian.ru/sale/flat/292307082/;Санкт-Петербург;sale;flat;9;15;1;21.2;6350000;Невский;Дальневосточный проспект;19к1;Проспект Большевиков;Pulse Premier
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/293113210/;Санкт-Петербург;sale;flat;3;14;1;50.2;15000211;Невский;Фарфоровская ;7к1;Ломоносовская;Стрижи в Невском 2
Петербургская Недвижимость;real_estate_agent;https://spb.cian.ru/sale/flat/297782842/;Санкт-Петербург;sale;flat;9;16;1;24.08;7550000;Невский;Фарфоровская ;7к2;Ломоносовская;Стрижи в Невском 2
PLEADA;representative_developer;https://spb.cian.ru/sale/flat/293372895/;Санкт-Петербург;sale;flat;4;11;1;32.9;16872664;Московский; Коли Томчака;;Московские ворота;Коллекционный Дом 1919
ID 62136997;real_estate_agent;https://spb.cian.ru/sale/flat/299210804/;Санкт-Петербург;sale;flat;2;4;1;32.0;7690000;Центральный; Маяковского;20;Маяковская;
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/297741413/;Санкт-Петербург;sale;flat;4;12;1;29.59;9350070;Выборгский;Светлановское;;Удельная;Панорама парк Сосновка
ID 113482517;homeowner;https://spb.cian.ru/sale/flat/298770295/;Санкт-Петербург;sale;flat;21;25;1;24.3;3800000;Невский; Русановская;18к6;Ломоносовская;ЦДС Приневский
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/299582534/;Санкт-Петербург;sale;flat;5;5;1;21.1;4550109;Московский; Струве;12;Звездная;Зеленый квартал
ID 62136997;real_estate_agent;https://spb.cian.ru/sale/flat/299521738/;Санкт-Петербург;sale;flat;3;6;1;28.2;7600000;Центральный;Моховая ;31;Гостиный двор;
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/297483166/;Санкт-Петербург;sale;flat;5;25;1;25.5;6550185;Приморский;проспект Авиаконструкторов;69;Комендантский проспект;Чистое небо
ID 62136997;real_estate_agent;https://spb.cian.ru/sale/flat/299294035/;Санкт-Петербург;sale;flat;3;4;1;18.2;5200000;Центральный;Дмитровский переулок;11;Владимирская;
ПИА Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/298740027/;Санкт-Петербург;sale;flat;3;18;1;26.94;8898225;Василеостровский;Морской;;Горный институт;Глоракс Василеостровский ЖК
Мария Юрьевна Колмакова;realtor;https://spb.cian.ru/sale/flat/299160663/;Санкт-Петербург;sale;flat;10;25;1;32.5;6300000;Приморский;Туристская ;28к3;Комендантский проспект;
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/299394146/;Санкт-Петербург;sale;flat;1;4;1;24.85;5350118;Красносельский;проспект Буденного;13;Ленинский проспект;Солнечный город. Резиденции
СМАРТ-МЕТРЫ ДЕВЕЛОПМЕНТ;real_estate_agent;https://spb.cian.ru/sale/flat/299296270/;Санкт-Петербург;sale;flat;5;5;1;35.79;7290000;Адмиралтейский;Загородный проспект;45;Пушкинская;
РосСтройИнвест;developer;https://spb.cian.ru/sale/flat/297291596/;Санкт-Петербург;sale;flat;13;13;1;22.9;6159678;Приморский;Юнтолово;;Беговая;Тайм Сквер ЖК
ID 62136997;real_estate_agent;https://spb.cian.ru/sale/flat/299093564/;Санкт-Петербург;sale;flat;2;5;1;22.0;6120000;Центральный;4-я Советская ;7;Площадь Восстания;
Лидер Групп;developer;https://spb.cian.ru/sale/flat/295883172/;Санкт-Петербург;sale;flat;6;24;-1;27.68;6366400;Московский;Новоизмайловское;;;YE'S Leader
Маргарита Трофимова;realtor;https://spb.cian.ru/sale/flat/298104540/;Санкт-Петербург;sale;flat;3;25;1;26.8;7100000;Выборгский;Новолитовская ;4;Лесная;
Лидер Групп;developer;https://spb.cian.ru/sale/flat/295883212/;Санкт-Петербург;sale;flat;20;24;-1;24.45;6846000;Московский;Новоизмайловское;;;YE'S Leader
ID 62136997;real_estate_agent;https://spb.cian.ru/sale/flat/299553176/;Санкт-Петербург;sale;flat;2;4;1;25.0;6600000;Василеостровский;2-я Васильевского острова линия;35;Василеостровская;
Лидер Групп;developer;https://spb.cian.ru/sale/flat/299555737/;Санкт-Петербург;sale;flat;4;18;1;23.63;5954760;Невский; Тельмана;37;Ломоносовская;ИСКРА-Сити
ID 62136997;real_estate_agent;https://spb.cian.ru/sale/flat/298965940/;Санкт-Петербург;sale;flat;2;5;1;28.5;6980000;Центральный;Загородный проспект;10;Достоевская;
Лидер Групп;developer;https://spb.cian.ru/sale/flat/295883231/;Санкт-Петербург;sale;flat;20;24;-1;26.37;6856200;Московский;Новоизмайловское;;;YE'S Leader
Алексей Евдокимов;realtor;https://spb.cian.ru/sale/flat/299422603/;Санкт-Петербург;sale;flat;14;25;1;28.8;7750000;Кировский;проспект Народного ополчения;10;Ленинский проспект;
Самолет;developer;https://spb.cian.ru/sale/flat/299037745/;Санкт-Петербург;sale;flat;17;23;1;24.35;6390666;Невский;Рыбацкое;4;Рыбацкое;Живи в Рыбацком ЖК
Виктория Кирьянова;realtor;https://spb.cian.ru/sale/flat/297040877/;Санкт-Петербург;sale;flat;1;4;-1;12.0;2200000;Адмиралтейский;набережная Реки Фонтанки;189;Балтийская;
ДВА Групп;developer;https://spb.cian.ru/sale/flat/298635371/;Санкт-Петербург;sale;flat;11;16;-1;28.4;6868533;Московский;Московское шоссе;13Ж;Звездная;Апартаменты AVENUE-APART ПУЛКОВО
СМАРТ-МЕТРЫ ДЕВЕЛОПМЕНТ;real_estate_agent;https://spb.cian.ru/sale/flat/299119492/;Санкт-Петербург;sale;flat;2;4;1;32.0;7350000;Адмиралтейский;проспект Римского-Корсакова;107;Нарвская;
Петербургская Строительная Компания;developer;https://spb.cian.ru/sale/flat/292504237/;Санкт-Петербург;sale;flat;9;14;-1;60.83;12815124;Красногвардейский;Магнитогорская ;51;Ладожская;Ladozhsky AVENIR
ID 50847811;homeowner;https://spb.cian.ru/sale/flat/298906901/;Санкт-Петербург;sale;flat;16;18;1;25.0;6750000;Московский; Среднерогатская;16к2;Звездная;4YOU
Петербургская Строительная Компания;developer;https://spb.cian.ru/sale/flat/296045786/;Санкт-Петербург;sale;flat;4;14;-1;39.23;8163579;Красногвардейский;Магнитогорская ;51;Ладожская;Ladozhsky AVENIR
ID 75692385;homeowner;https://spb.cian.ru/sale/flat/298831476/;Санкт-Петербург;sale;flat;11;12;1;23.8;4300000;Красносельский;проспект Ветеранов;171к4;Проспект Ветеранов;Солнечный город
Петербургская Строительная Компания;developer;https://spb.cian.ru/sale/flat/279676521/;Санкт-Петербург;sale;flat;10;14;-1;34.97;7475239;Красногвардейский;Магнитогорская ;51;Ладожская;Ladozhsky AVENIR
ID 62136997;real_estate_agent;https://spb.cian.ru/sale/flat/299184032/;Санкт-Петербург;sale;flat;3;5;1;21.0;5700000;Центральный; Марата;37;Владимирская;
Петербургская Строительная Компания;developer;https://spb.cian.ru/sale/flat/279676556/;Санкт-Петербург;sale;flat;13;14;-1;51.26;11089450;Красногвардейский;Магнитогорская ;51;Новочеркасская;Ladozhsky AVENIR
ID 62136997;real_estate_agent;https://spb.cian.ru/sale/flat/298976329/;Санкт-Петербург;sale;flat;2;5;1;14.8;4470000;Адмиралтейский;переулок Гривцова;24;Спасская;
ЛСР Санкт-Петербург;developer;https://spb.cian.ru/sale/flat/299010048/;Санкт-Петербург;sale;flat;8;12;1;22.2;6293700;Красногвардейский;Партизанская ;5;;ЛСР. Большая Охта
СМАРТ-МЕТРЫ ДЕВЕЛОПМЕНТ;real_estate_agent;https://spb.cian.ru/sale/flat/299296465/;Санкт-Петербург;sale;flat;1;4;1;16.73;4890000;Василеостровский;набережная Лейтенанта Шмидта;35;Василеостровская;
РосСтройИнвест;developer;https://spb.cian.ru/sale/flat/297293455/;Санкт-Петербург;sale;flat;13;13;1;20.1;5424054;Приморский;Юнтолово;;Беговая;Тайм Сквер ЖК
ID 65290407;real_estate_agent;https://spb.cian.ru/sale/flat/298071569/;Санкт-Петербург;sale;flat;2;4;1;20.2;5850000;Кировский; Калинина;10;Нарвская;Калинина,10
РосСтройИнвест;developer;https://spb.cian.ru/sale/flat/297293704/;Санкт-Петербург;sale;flat;2;13;1;26.5;6033582;Приморский;Юнтолово;;Беговая;Тайм Сквер ЖК
СМАРТ-МЕТРЫ ДЕВЕЛОПМЕНТ;real_estate_agent;https://spb.cian.ru/sale/flat/297585826/;Санкт-Петербург;sale;flat;2;7;1;70.7;13490000;Адмиралтейский;11-я Красноармейская ;15Б;Балтийская;
Полис;developer;https://spb.cian.ru/sale/flat/297252241/;Санкт-Петербург;sale;flat;10;12;1;20.39;5237888;Приморский;аллея Арцеуловская;7к2;Пионерская;Полис Приморский 2
ID 15717964;realtor;https://spb.cian.ru/sale/flat/298977056/;Санкт-Петербург;sale;flat;4;10;1;32.0;13440000;Петроградский;Аптекарский проспект;18;;Skandi Klubb
Полис;developer;https://spb.cian.ru/sale/flat/273772782/;Санкт-Петербург;sale;flat;9;13;1;20.48;4857888;Приморский;аллея Арцеуловская;9;Старая Деревня;Полис Приморский 2
ID 89410543;unknown;https://spb.cian.ru/sale/flat/298391858/;Санкт-Петербург;sale;flat;13;18;-1;26.0;6787878;Фрунзенский; Салова;61;Бухарестская;Комплекс апартаментов Valo City
GloraX;developer;https://spb.cian.ru/sale/flat/279350915/;Санкт-Петербург;sale;flat;12;15;-1;38.97;10379999;Красногвардейский;Малая Охта;;;Глоракс Заневский ЖК
ID 15055055;homeowner;https://spb.cian.ru/sale/flat/298236748/;Санкт-Петербург;sale;flat;9;23;1;27.0;4900000;Пушкинский;Школьная ;17;Звездная;UP-квартал Московский
GloraX;developer;https://spb.cian.ru/sale/flat/279350868/;Санкт-Петербург;sale;flat;10;15;-1;28.38;7999999;Красногвардейский;Малая Охта;;;Глоракс Заневский ЖК
ID 91941683;realtor;https://spb.cian.ru/sale/flat/296788313/;Санкт-Петербург;sale;flat;4;5;1;17.7;6195000;Кировский; Швецова;4;Нарвская;
GloraX;developer;https://spb.cian.ru/sale/flat/297849132/;Санкт-Петербург;sale;flat;11;15;-1;29.64;8149999;Красногвардейский;переулок Уткин;;;Апарт-отель GloraX Заневский
ID 97857447;realtor;https://spb.cian.ru/sale/flat/289434570/;Санкт-Петербург;sale;flat;6;6;-1;25.6;11520000;Адмиралтейский;Мастерская ;9;Балтийская;
Лидер Групп;developer;https://spb.cian.ru/sale/flat/296280879/;Санкт-Петербург;sale;flat;9;12;1;26.8;4958000;Пушкинский;проспект Старорусский;9;;Аэросити 2
Новый Адрес;real_estate_agent;https://spb.cian.ru/sale/flat/298391928/;Санкт-Петербург;sale;flat;10;25;1;19.3;4900000;Приморский;набережная Реки Каменки;21к1;;
GloraX;developer;https://spb.cian.ru/sale/flat/287678877/;Санкт-Петербург;sale;flat;2;15;-1;22.52;8015623;Красногвардейский;переулок Уткин;;;Апарт-отель GloraX Заневский
ТРЕНД;real_estate_agent;https://spb.cian.ru/sale/flat/299113755/;Санкт-Петербург;sale;flat;8;11;1;29.0;8050000;Приморский;Озеро Долгое;15к1;Старая Деревня;ArtLine
Лидер Групп;developer;https://spb.cian.ru/sale/flat/295883225/;Санкт-Петербург;sale;flat;20;24;-1;30.93;7670640;Московский;Новоизмайловское;;;YE'S Leader
GLENDELS;real_estate_agent;https://spb.cian.ru/sale/flat/298701597/;Санкт-Петербург;sale;flat;3;6;1;20.0;4900000;Центральный;Садовая ;34;;
Лидер Групп;developer;https://spb.cian.ru/sale/flat/291891055/;Санкт-Петербург;sale;flat;11;24;-1;26.61;6705720;Московский;Новоизмайловское;;;YE'S Leader
ВАРИАНТ;real_estate_agent;https://spb.cian.ru/sale/flat/298959021/;Санкт-Петербург;sale;flat;15;26;1;28.1;5400000;Выборгский; Михаила Дудина;23к1;Парнас;Северная долина
Euroinvest Development;developer;https://spb.cian.ru/sale/flat/299037463/;Санкт-Петербург;sale;flat;3;10;-1;21.0;6930000;Выборгский; Курчатова;;Политехническая;iD Polytech
Константин Михайловер;realtor;https://spb.cian.ru/sale/flat/292548624/;Санкт-Петербург;sale;flat;3;6;-1;36.5;6083351;Красносельский; Отважных;10;Ленинский проспект;
Росстройинвест;developer;https://spb.cian.ru/sale/flat/299507940/;Санкт-Петербург;sale;flat;10;23;1;27.68;9271742;Калининский;Финляндский;;Выборгская;Беларт ЖК
Агентство недвижимости Марии Тарасовой;real_estate_agent;https://spb.cian.ru/sale/flat/295291853/;Санкт-Петербург;sale;flat;16;16;1;31.8;6750000;Приморский;Туристская ;24/42;Беговая;Якорь
ДВА Групп;developer;https://spb.cian.ru/sale/flat/298146287/;Санкт-Петербург;sale;flat;13;16;-1;20.7;5246760;Московский;Московское шоссе;13Ж;Звездная;Апартаменты AVENUE-APART ПУЛКОВО
ТРЕНД;real_estate_agent;https://spb.cian.ru/sale/flat/297129083/;Санкт-Петербург;sale;flat;2;5;1;23.7;4500000;Петроградский;Петроградская набережная;26-28;Горьковская;
ДВА Групп;developer;https://spb.cian.ru/sale/flat/298146183/;Санкт-Петербург;sale;flat;5;16;-1;21.9;5435284;Московский;Московское шоссе;13Ж;Звездная;Апартаменты AVENUE-APART ПУЛКОВО
Константин Михайловер;realtor;https://spb.cian.ru/sale/flat/294785316/;Санкт-Петербург;sale;flat;5;6;-1;23.6;3762850;Красносельский; Отважных;10;Ленинский проспект;
Стоун;developer;https://spb.cian.ru/sale/flat/297264703/;Санкт-Петербург;sale;flat;6;6;1;27.61;4314550;Московский;Пулковский меридиан;;Звездная;Перспектива ЖК
Стоун;developer;https://spb.cian.ru/sale/flat/297264639/;Санкт-Петербург;sale;flat;4;6;1;27.01;4302580;Московский;Пулковский меридиан;;Звездная;Перспектива ЖК
Единый Центр Инвестиций;real_estate_agent;https://spb.cian.ru/sale/flat/294480862/;Санкт-Петербург;sale;flat;5;17;1;20.83;4380000;Красногвардейский;м. Гражданский проспект;;Гражданский проспект;Цветной Город
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/299044010/;Санкт-Петербург;sale;flat;2;5;1;24.28;4350077;Московский;Пулковский меридиан;;Звездная;Парадный ансамбль
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/298999822/;Санкт-Петербург;sale;flat;1;5;1;25.89;4350024;Московский;Пулковский меридиан;;Звездная;Парадный ансамбль
ЛСР Санкт-Петербург;developer;https://spb.cian.ru/sale/flat/296626744/;Санкт-Петербург;sale;flat;24;25;1;27.3;4381650;Красногвардейский;Полюстрово;;Академическая;Цветной Город
Самолет;developer;https://spb.cian.ru/sale/flat/293180990/;Санкт-Петербург;sale;flat;11;11;1;21.34;4350733;Колпинский;;к32;Рыбацкое;Новое Колпино ЖК
Самолет;developer;https://spb.cian.ru/sale/flat/284769162/;Санкт-Петербург;sale;flat;4;11;1;21.34;4397340;Колпинский;;к36;Рыбацкое;Новое Колпино ЖК
ФСК;developer;https://spb.cian.ru/sale/flat/295183197/;Санкт-Петербург;sale;flat;8;14;-1;25.38;4351269;Невский;Невский;;;Зум на Неве ЖК
Технополис;developer;https://spb.cian.ru/sale/flat/293979162/;Санкт-Петербург;sale;flat;4;8;1;26.51;4360895;Красносельский; Лермонтова;15к2Ж;Проспект Ветеранов;Новикола
Самолет Плюс Санкт-Петербург;real_estate_agent;https://spb.cian.ru/sale/flat/298729595/;Санкт-Петербург;sale;flat;7;13;1;19.2;4350000;Приморский;Планерная ;93;Комендантский проспект;
КВС;developer;https://spb.cian.ru/sale/flat/295854354/;Санкт-Петербург;sale;flat;1;4;1;24.1;4390078;Петродворцовый;;;Проспект Ветеранов;Любоград ЖК
КВС;developer;https://spb.cian.ru/sale/flat/295854240/;Санкт-Петербург;sale;flat;1;4;1;24.59;4396824;Петродворцовый;;;Проспект Ветеранов;Любоград ЖК
ID 62537474;homeowner;https://spb.cian.ru/sale/flat/299131032/;Санкт-Петербург;sale;flat;19;19;1;30.7;4370000;Выборгский;Заречная ;13к1;Парнас;
ID 78365218;unknown;https://spb.cian.ru/sale/flat/296961931/;Санкт-Петербург;sale;flat;5;13;1;24.5;4390000;Красносельский; Летчика Лихолетова;14к2;Проспект Ветеранов;Солнечный город
Самолет;developer;https://spb.cian.ru/sale/flat/299406009/;Санкт-Петербург;sale;flat;7;11;1;24.29;4404927;Колпинский;;к38;Рыбацкое;Новое Колпино ЖК
Технополис;developer;https://spb.cian.ru/sale/flat/299599907/;Санкт-Петербург;sale;flat;7;8;1;27.2;4433600;Красносельский; Лермонтова;15к2Б;Проспект Ветеранов;Новикола
Полис;developer;https://spb.cian.ru/sale/flat/286068854/;Санкт-Петербург;sale;flat;10;13;1;20.62;4437000;Приморский;аллея Арцеуловская;9;Старая Деревня;Полис Приморский 2
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/297392395/;Санкт-Петербург;sale;flat;3;4;1;21.9;4450101;Пушкинский;шоссе Колпинское;127;Купчино;Univer City. Город возможностей
ЛСР Санкт-Петербург;developer;https://spb.cian.ru/sale/flat/297353379/;Санкт-Петербург;sale;flat;16;23;1;25.5;4482900;Красногвардейский;Полюстрово;;Академическая;Цветной Город
Лидер Групп;developer;https://spb.cian.ru/sale/flat/294605911/;Санкт-Петербург;sale;flat;4;25;1;20.81;4474150;Красносельский; Маршала Казакова;64к1;;Южный Форт
Лидер Групп;developer;https://spb.cian.ru/sale/flat/296280970/;Санкт-Петербург;sale;flat;12;12;1;26.3;4471000;Пушкинский;проспект Старорусский;9;;Аэросити 2
Колвэй;real_estate_agent;https://spb.cian.ru/sale/flat/298875151/;Санкт-Петербург;sale;flat;3;20;1;25.4;4490000;Пушкинский;Первомайская ;5к1;Звездная;Шушары
Шельф;developer;https://spb.cian.ru/sale/flat/296842494/;Санкт-Петербург;sale;flat;16;26;1;23.4;4492800;Пушкинский;проспект Новгородский;2к3;Шушары;Simple
ID 64402380;realtor;https://spb.cian.ru/sale/flat/299034153/;Санкт-Петербург;sale;flat;13;18;1;17.0;4450000;Фрунзенский; Салова;61;Бухарестская;Комплекс апартаментов Valo City
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/295774761/;Санкт-Петербург;sale;flat;2;5;1;24.44;4500063;Московский;Пулковское шоссе;95к3;Звездная;Парадный ансамбль
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/289807852/;Санкт-Петербург;sale;flat;1;5;1;24.62;4500142;Московский;Пулковское шоссе;95к3;Звездная;Парадный ансамбль
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/298355540/;Санкт-Петербург;sale;flat;5;5;1;24.04;4500179;Московский;Пулковское шоссе;103В;Звездная;Парадный ансамбль
;;https://spb.cian.ru/sale/flat/298270720/;Санкт-Петербург;sale;flat;2;9;1;27.59;4524760;Колпинский;Заречье тер.;;Рыбацкое;Квартал Заречье
Самолет;developer;https://spb.cian.ru/sale/flat/288561381/;Санкт-Петербург;sale;flat;1;9;1;22.6;4504300;Курортный;;2;Проспект Просвещения;Курортный квартал ЖК
