author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price,district,street,house_number,underground,residential_complex
ПИК,developer,https://spb.cian.ru/sale/flat/296794264/,Санкт-Петербург,sale,flat,1,7,3,89.1,25486342,Адмиралтейский,Измайловское,к 2.1,Балтийская,Лермонтовский 54 ЖК
Мир Квартир Элит,real_estate_agent,https://spb.cian.ru/sale/flat/299482020/,Санкт-Петербург,sale,flat,5,7,3,79.7,25500000,Центральный,Днепропетровская ,37,Лиговский проспект,"Днепропетровская, 37"
ТРЕНД,real_estate_agent,https://spb.cian.ru/sale/flat/299251078/,Санкт-Петербург,sale,flat,14,16,3,93.4,25500000,Выборгский, Композиторов,22к4,Проспект Просвещения,
Строительный трест,developer,https://spb.cian.ru/sale/flat/295198925/,Санкт-Петербург,sale,flat,2,6,3,84.8,25864000,Василеостровский,Гавань,,Приморская,Парусная 1
Строительный трест,developer,https://spb.cian.ru/sale/flat/293207354/,Санкт-Петербург,sale,flat,3,13,3,107.1,25919000,Выборгский,Лиственная ,20к2,Озерки,Листва
PLEADA,representative_developer,https://spb.cian.ru/sale/flat/299315565/,Санкт-Петербург,sale,flat,2,4,3,126.9,25650000,Курортный, Тарховская,84Б,Зенит,Петербургское Садовое кольцо
ПИК,developer,https://spb.cian.ru/sale/flat/278054280/,Санкт-Петербург,sale,flat,1,9,3,81.7,25742689,Адмиралтейский,Измайловское,к1,Балтийская,Лермонтовский 54 ЖК
Euroinvest Development,developer,https://spb.cian.ru/sale/flat/293271634/,Санкт-Петербург,sale,flat,7,12,3,104.32,25803552,Выборгский,Светлановское,,Удельная,ID Svetlanovskiy
Петербургская Недвижимость,representative_developer,https://spb.cian.ru/sale/flat/295387793/,Санкт-Петербург,sale,flat,2,12,3,86.56,25800160,Василеостровский,Уральская ,,Василеостровская,Amber Club
МИР КВАРТИР,real_estate_agent,https://spb.cian.ru/sale/flat/293163775/,Санкт-Петербург,sale,flat,2,6,3,101.0,25800000,Василеостровский,переулок Тучков,3,Василеостровская,
Светлана Вовк,realtor,https://spb.cian.ru/sale/flat/297488821/,Санкт-Петербург,sale,flat,9,16,3,98.9,25800000,Красносельский,Петергофское шоссе,53,Ленинский проспект,
Николай Орлов,realtor,https://spb.cian.ru/sale/flat/292405508/,Санкт-Петербург,sale,flat,6,9,3,94.0,25950000,Выборгский,Большой Сампсониевский проспект,69к4,Лесная,Кантемировская 11
Строительный трест,developer,https://spb.cian.ru/sale/flat/290580261/,Санкт-Петербург,sale,flat,6,13,3,95.4,25997000,Выборгский,Лиственная ,20к2,Озерки,Листва
PLEADA,representative_developer,https://spb.cian.ru/sale/flat/298198024/,Санкт-Петербург,sale,flat,6,6,3,83.8,26145600,Выборгский,Зеленогорская ,3,Удельная,Дом Аура у Светлановской
ПИК,developer,https://spb.cian.ru/sale/flat/290945731/,Санкт-Петербург,sale,flat,1,9,3,97.5,25973610,Адмиралтейский,Измайловское,к 2.2,Балтийская,Лермонтовский 54 ЖК
Петербургская Недвижимость,representative_developer,https://spb.cian.ru/sale/flat/296780011/,Санкт-Петербург,sale,flat,2,6,3,101.08,26150002,Василеостровский,Уральская ,,Василеостровская,Amber Club
ЛСР Санкт-Петербург,developer,https://spb.cian.ru/sale/flat/298049992/,Санкт-Петербург,sale,flat,16,16,3,90.73,26402430,Василеостровский,Гавань,,Приморская,Морская Набережная ЖК
LEGENDA Intelligent Development,developer,https://spb.cian.ru/sale/flat/299465305/,Санкт-Петербург,sale,flat,2,12,3,83.96,26304668,Выборгский,Сампсониевское,,Выборгская,Сампсониевский 32
Петербургская Недвижимость,representative_developer,https://spb.cian.ru/sale/flat/298674049/,Санкт-Петербург,sale,flat,2,10,3,107.09,26250222,Выборгский,Светлановский проспект,12к1,Удельная,Панорама парк Сосновка
ID 2434894,realtor,https://spb.cian.ru/sale/flat/289196048/,Санкт-Петербург,sale,flat,7,10,3,122.5,26400000,Выборгский,Выборгское шоссе,5к1Д,Озерки,
ПИК,developer,https://spb.cian.ru/sale/flat/278054314/,Санкт-Петербург,sale,flat,8,12,3,79.1,26409117,Василеостровский,Гавань,1,Приморская,Шкиперский 19 ЖК
Петербургская Недвижимость,representative_developer,https://spb.cian.ru/sale/flat/295387748/,Санкт-Петербург,sale,flat,2,12,3,89.31,26300232,Василеостровский,Уральская ,,Василеостровская,Amber Club
Euroinvest Development,developer,https://spb.cian.ru/sale/flat/275655546/,Санкт-Петербург,sale,flat,2,11,3,84.39,26603948,Московский,Благодатная ,50,Электросила,iD Park Pobedy
Строительный трест,developer,https://spb.cian.ru/sale/flat/298534317/,Санкт-Петербург,sale,flat,3,11,3,104.59,26671000,Калининский, Академика Константинова,1к1,Академическая,Наука
Строительный трест,developer,https://spb.cian.ru/sale/flat/293207360/,Санкт-Петербург,sale,flat,8,13,3,107.5,26607000,Выборгский,Лиственная ,20к2,Озерки,Листва
Мир Квартир Элит,real_estate_agent,https://spb.cian.ru/sale/flat/297246872/,Санкт-Петербург,sale,flat,7,25,3,85.3,26500000,Московский,Дунайский проспект,14к1,Звездная,Viva
PLEADA,representative_developer,https://spb.cian.ru/sale/flat/299315537/,Санкт-Петербург,sale,flat,4,4,3,145.6,26500000,Курортный, Тарховская,84Б,Зенит,Петербургское Садовое кольцо
PLEADA,representative_developer,https://spb.cian.ru/sale/flat/296569922/,Санкт-Петербург,sale,flat,1,4,3,105.9,26686800,Красносельский,проспект Патриотов,33,,Riviera club
ПИК,developer,https://spb.cian.ru/sale/flat/298768008/,Санкт-Петербург,sale,flat,8,9,3,78.3,26658644,Адмиралтейский,Измайловское,к 2.2,Балтийская,Лермонтовский 54 ЖК
ПИК,developer,https://spb.cian.ru/sale/flat/290945805/,Санкт-Петербург,sale,flat,1,9,3,97.5,26468520,Адмиралтейский,Измайловское,к 2.1,Балтийская,Лермонтовский 54 ЖК
Петербургская Недвижимость,representative_developer,https://spb.cian.ru/sale/flat/295387750/,Санкт-Петербург,sale,flat,2,12,3,90.49,26500041,Василеостровский,Уральская ,,Василеостровская,Amber Club
Петербургская Недвижимость,representative_developer,https://spb.cian.ru/sale/flat/296780009/,Санкт-Петербург,sale,flat,3,6,3,100.37,26500389,Василеостровский,Уральская ,,Василеостровская,Amber Club
Арсенал-Недвижимость,developer,https://spb.cian.ru/sale/flat/266867241/,Санкт-Петербург,sale,flat,6,12,3,95.91,26499933,Приморский,проспект Авиаконструкторов,54,Комендантский проспект,Modum
Балтийская жемчужина,developer,https://spb.cian.ru/sale/flat/297300154/,Санкт-Петербург,sale,flat,1,8,3,105.9,26695272,Красносельский,проспект Патриотов,33,,Riviera club
АБСОЛЮТ СТРОЙ СЕРВИС,developer,https://spb.cian.ru/sale/flat/299273049/,Санкт-Петербург,sale,flat,2,17,3,105.35,26600875,Выборгский,Большой Сампсониевский проспект,77,Лесная,Георг Ландрин
РСТИ,developer,https://spb.cian.ru/sale/flat/278767295/,Санкт-Петербург,sale,flat,8,13,3,99.9,26463809,Приморский,Студенческая ,14к1,Лесная,Terra
БФА-Девелопмент,developer,https://spb.cian.ru/sale/flat/298609102/,Санкт-Петербург,sale,flat,7,7,3,114.97,26520000,Выборгский,Шувалово-Озерки,,,БФА в Озерках
АЛЕКСАНДР-НЕДВИЖИМОСТЬ,real_estate_agent,https://spb.cian.ru/sale/flat/298721635/,Санкт-Петербург,sale,flat,6,11,3,85.2,26838000,Адмиралтейский,набережная Обводного Канала,108,Фрунзенская,
Строительный трест,developer,https://spb.cian.ru/sale/flat/289350401/,Санкт-Петербург,sale,flat,11,11,3,101.96,26714000,Калининский,Академическое,,Академическая,Наука ЖК
Петербургская Недвижимость,representative_developer,https://spb.cian.ru/sale/flat/295387801/,Санкт-Петербург,sale,flat,2,12,3,91.96,26800776,Василеостровский,Уральская ,,Василеостровская,Amber Club
GloraX,developer,https://spb.cian.ru/sale/flat/294180871/,Санкт-Петербург,sale,flat,11,18,3,79.04,26989999,Василеостровский,Морской,,,Глоракс Василеостровский ЖК
Лидер Групп,developer,https://spb.cian.ru/sale/flat/295884221/,Санкт-Петербург,sale,flat,7,19,3,96.12,26913600,Московский,Гагаринское,,,Дефанс ЖК
Лидер Групп,developer,https://spb.cian.ru/sale/flat/298345098/,Санкт-Петербург,sale,flat,10,18,3,127.7,26817000,Василеостровский,бульвар Александра Грина,2к2,Приморская,Нахимов (Гавань Капитанов)
Euroinvest Development,developer,https://spb.cian.ru/sale/flat/289060872/,Санкт-Петербург,sale,flat,4,11,3,85.26,26878215,Московский,Благодатная ,50,Электросила,iD Park Pobedy
ПИК,developer,https://spb.cian.ru/sale/flat/290945730/,Санкт-Петербург,sale,flat,1,9,3,99.1,26968083,Адмиралтейский,Измайловское,к 2.2,Балтийская,Лермонтовский 54 ЖК
Петербургская Недвижимость,representative_developer,https://spb.cian.ru/sale/flat/296753871/,Санкт-Петербург,sale,flat,1,9,3,117.0,26700921,Выборгский, Александра Матросова,3,Лесная,Притяжение
Арсенал-Недвижимость,developer,https://spb.cian.ru/sale/flat/275720094/,Санкт-Петербург,sale,flat,12,12,3,90.06,26747820,Приморский, Плесецкая,6,Комендантский проспект,Ariosto!
МИР КВАРТИР,real_estate_agent,https://spb.cian.ru/sale/flat/298923197/,Санкт-Петербург,sale,flat,5,8,3,96.2,26936000,Адмиралтейский,Подъездной переулок,12,Пушкинская,Наследие на Марата
Петербургская Недвижимость,representative_developer,https://spb.cian.ru/sale/flat/295028929/,Санкт-Петербург,sale,flat,2,12,3,90.91,26800768,Василеостровский,Уральская ,,Василеостровская,Amber Club
Балтийская жемчужина,developer,https://spb.cian.ru/sale/flat/297687695/,Санкт-Петербург,sale,flat,2,8,3,102.8,26941824,Красносельский,проспект Патриотов,33,,Riviera club
,,https://spb.cian.ru/sale/flat/293980696/,Санкт-Петербург,sale,flat,2,6,3,80.2,26949800,Курортный,дорога Таможенная,11к1с4,Беговая,е.квартал 
ПИК,developer,https://spb.cian.ru/sale/flat/274416466/,Санкт-Петербург,sale,flat,5,7,3,86.7,27130684,Адмиралтейский,Измайловское,к1,Балтийская,Лермонтовский 54 ЖК
Петербургская Недвижимость,representative_developer,https://spb.cian.ru/sale/flat/296054884/,Санкт-Петербург,sale,flat,3,7,3,107.91,27000646,Выборгский,Светлановское,,Удельная,Панорама парк Сосновка
Строительный трест,developer,https://spb.cian.ru/sale/flat/291308879/,Санкт-Петербург,sale,flat,3,13,3,109.4,27077000,Выборгский,Лиственная ,20к2,Озерки,Листва
PLEADA,representative_developer,https://spb.cian.ru/sale/flat/299315551/,Санкт-Петербург,sale,flat,1,4,3,179.3,27050000,Курортный, Тарховская,84Б,Зенит,Петербургское Садовое кольцо
ПИК,developer,https://spb.cian.ru/sale/flat/282740893/,Санкт-Петербург,sale,flat,12,12,3,88.5,27061884,Василеостровский,Гавань,1,Приморская,Шкиперский 19 ЖК
ПИК,developer,https://spb.cian.ru/sale/flat/283176999/,Санкт-Петербург,sale,flat,6,9,3,80.0,27072000,Адмиралтейский,Измайловское,к1,Балтийская,Лермонтовский 54 ЖК
Балтийская жемчужина,developer,https://spb.cian.ru/sale/flat/296258470/,Санкт-Петербург,sale,flat,5,8,3,104.3,27126344,Красносельский,проспект Патриотов,35,Проспект Ветеранов,Lotos Сlub
Красная Стрела,developer,https://spb.cian.ru/sale/flat/291703854/,Санкт-Петербург,sale,flat,4,9,3,82.07,27160110,Василеостровский,7-я Васильевского острова линия,84,Василеостровская,Регенбоген
Арсенал-Недвижимость,developer,https://spb.cian.ru/sale/flat/266867533/,Санкт-Петербург,sale,flat,3,12,3,101.22,27511596,Приморский,проспект Авиаконструкторов,54,Комендантский проспект,Modum
LEGENDA Intelligent Development,developer,https://spb.cian.ru/sale/flat/299465245/,Санкт-Петербург,sale,flat,3,12,3,85.74,27488244,Выборгский,Сампсониевское,,Выборгская,Сампсониевский 32
PLEADA,representative_developer,https://spb.cian.ru/sale/flat/298198007/,Санкт-Петербург,sale,flat,1,6,3,106.7,27528600,Выборгский,Зеленогорская ,3,Удельная,Дом Аура у Светлановской
GloraX,developer,https://spb.cian.ru/sale/flat/299505990/,Санкт-Петербург,sale,flat,2,19,3,96.21,27389999,Василеостровский,Морской,,,Глоракс Премиум Василеостровский ЖК
ПИК,developer,https://spb.cian.ru/sale/flat/276272572/,Санкт-Петербург,sale,flat,8,9,3,79.0,27461348,Адмиралтейский,Измайловское,к1,Балтийская,Лермонтовский 54 ЖК
Петербургская Недвижимость,representative_developer,https://spb.cian.ru/sale/flat/295387774/,Санкт-Петербург,sale,flat,5,12,3,88.32,27500375,Василеостровский,Уральская ,,Василеостровская,Amber Club
Арсенал-Недвижимость,developer,https://spb.cian.ru/sale/flat/275720126/,Санкт-Петербург,sale,flat,12,12,3,92.64,27514080,Приморский, Плесецкая,6,Комендантский проспект,Ariosto!
Балтийская жемчужина,developer,https://spb.cian.ru/sale/flat/297300116/,Санкт-Петербург,sale,flat,2,8,3,97.4,27475566,Красносельский,проспект Патриотов,33,,Riviera club
ID 53928485,unknown,https://spb.cian.ru/sale/flat/299121813/,Санкт-Петербург,sale,flat,19,27,3,123.1,27360000,Приморский,Планерная ,63к1,Комендантский проспект,Юнтоловская перспектива
RBI,developer,https://spb.cian.ru/sale/flat/295748204/,Санкт-Петербург,sale,flat,23,23,3,93.9,27704829,Выборгский, Шостаковича,8к2Б2,Проспект Просвещения,Струны
RBI,developer,https://spb.cian.ru/sale/flat/295748724/,Санкт-Петербург,sale,flat,23,23,3,94.0,27734333,Выборгский,Шувалово-Озерки,,Проспект Просвещения,Струны
Yard Group,developer,https://spb.cian.ru/sale/flat/299370272/,Санкт-Петербург,sale,flat,7,8,3,83.5,27555000,Центральный,Херсонская ,43/12,Площадь Александра Невского,Апарт-отель Yard Residence
LEGENDA Intelligent Development,developer,https://spb.cian.ru/sale/flat/299465321/,Санкт-Петербург,sale,flat,9,12,3,82.8,27580680,Выборгский,Сампсониевское,,Выборгская,Сампсониевский 32
Петербургская Недвижимость,representative_developer,https://spb.cian.ru/sale/flat/296753826/,Санкт-Петербург,sale,flat,3,9,3,105.4,27700068,Выборгский, Александра Матросова,1,Лесная,Притяжение
Красная Стрела,developer,https://spb.cian.ru/sale/flat/291703893/,Санкт-Петербург,sale,flat,2,9,3,84.99,27710110,Василеостровский,7-я Васильевского острова линия,84,Василеостровская,Регенбоген
Строительный трест,developer,https://spb.cian.ru/sale/flat/293207227/,Санкт-Петербург,sale,flat,11,13,3,107.5,28058000,Калининский,Академическое,,Академическая,Наука ЖК
ЛСР Санкт-Петербург,developer,https://spb.cian.ru/sale/flat/294544969/,Санкт-Петербург,sale,flat,6,8,3,70.31,28018535,Петроградский,Ремесленная ,,Спортивная,Neva Residence
ЛСР Санкт-Петербург,developer,https://spb.cian.ru/sale/flat/294545255/,Санкт-Петербург,sale,flat,1,8,3,83.77,27920541,Петроградский,Петровский,,Чкаловская,Нева Резиденс ЖК
RBI,developer,https://spb.cian.ru/sale/flat/295748206/,Санкт-Петербург,sale,flat,23,23,3,99.9,28034208,Выборгский, Шостаковича,8к2Б2,Проспект Просвещения,Струны
LEGENDA Intelligent Development,developer,https://spb.cian.ru/sale/flat/299465467/,Санкт-Петербург,sale,flat,3,12,3,88.4,28075840,Выборгский,Сампсониевское,,Выборгская,Сампсониевский 32
LEGENDA Intelligent Development,developer,https://spb.cian.ru/sale/flat/299465252/,Санкт-Петербург,sale,flat,5,12,3,86.69,28052884,Выборгский,Сампсониевское,,Выборгская,Сампсониевский 32
Лидер Групп,developer,https://spb.cian.ru/sale/flat/294573333/,Санкт-Петербург,sale,flat,18,18,3,127.4,28028000,Василеостровский,бульвар Александра Грина,2к2,Приморская,Нахимов (Гавань Капитанов)
Красная Стрела,developer,https://spb.cian.ru/sale/flat/291703853/,Санкт-Петербург,sale,flat,3,9,3,86.06,27919376,Василеостровский,7-я Васильевского острова линия,84,Василеостровская,Регенбоген
Петербургская Недвижимость,representative_developer,https://spb.cian.ru/sale/flat/296753836/,Санкт-Петербург,sale,flat,8,9,3,99.2,28050883,Выборгский, Александра Матросова,1,Лесная,Притяжение
Арсенал-Недвижимость,developer,https://spb.cian.ru/sale/flat/276977337/,Санкт-Петербург,sale,flat,12,12,3,94.57,28087290,Приморский, Плесецкая,6,Комендантский проспект,Ariosto!
Балтийская жемчужина,developer,https://spb.cian.ru/sale/flat/296258464/,Санкт-Петербург,sale,flat,2,8,3,98.9,28052856,Красносельский,проспект Патриотов,35,Проспект Ветеранов,Lotos Сlub
Строительный трест,developer,https://spb.cian.ru/sale/flat/298534331/,Санкт-Петербург,sale,flat,5,11,3,108.62,28242000,Калининский, Академика Константинова,1к1,Академическая,Наука
RBI,developer,https://spb.cian.ru/sale/flat/295748726/,Санкт-Петербург,sale,flat,23,23,3,100.3,28146457,Выборгский,Шувалово-Озерки,,Проспект Просвещения,Струны
Петербургская Недвижимость,representative_developer,https://spb.cian.ru/sale/flat/299266560/,Санкт-Петербург,sale,flat,8,9,3,99.8,28250186,Выборгский, Александра Матросова,3,Лесная,Притяжение
Красная Стрела,developer,https://spb.cian.ru/sale/flat/291703907/,Санкт-Петербург,sale,flat,4,9,3,84.2,28343365,Василеостровский,7-я Васильевского острова линия,84,Василеостровская,Регенбоген
ЛСР Санкт-Петербург,developer,https://spb.cian.ru/sale/flat/294544960/,Санкт-Петербург,sale,flat,3,8,3,81.49,28440010,Петроградский,Ремесленная ,,Спортивная,Neva Residence
ЛСР Санкт-Петербург,developer,https://spb.cian.ru/sale/flat/294660795/,Санкт-Петербург,sale,flat,14,14,3,103.2,28627680,Василеостровский,набережная Миклухо-Маклая,1к1,Горный институт,Морская набережная. SeaView
GloraX,developer,https://spb.cian.ru/sale/flat/299606317/,Санкт-Петербург,sale,flat,16,18,3,75.94,28619999,Василеостровский,Морской,,,Глоракс Василеостровский ЖК
LEGENDA Intelligent Development,developer,https://spb.cian.ru/sale/flat/299465385/,Санкт-Петербург,sale,flat,1,12,3,90.72,28594944,Выборгский,Сампсониевское,,Выборгская,Сампсониевский 32
Эталон СПБ,developer,https://spb.cian.ru/sale/flat/298657315/,Санкт-Петербург,sale,flat,2,10,3,95.0,28364888,Приморский,Белоостровская ,28,Черная речка,Domino
Петербургская Недвижимость,representative_developer,https://spb.cian.ru/sale/flat/296753864/,Санкт-Петербург,sale,flat,3,9,3,114.4,28600228,Выборгский, Александра Матросова,1,Лесная,Притяжение
Euroinvest Development,developer,https://spb.cian.ru/sale/flat/267475714/,Санкт-Петербург,sale,flat,2,11,3,95.8,28435356,Московский,Благодатная ,50,Электросила,iD Park Pobedy
Element Development,developer,https://spb.cian.ru/sale/flat/299233997/,Санкт-Петербург,sale,flat,3,5,3,96.31,28893000,Курортный, Инструментальщиков,18,Беговая,BEREG.Курортный
Строительный трест,developer,https://spb.cian.ru/sale/flat/295197974/,Санкт-Петербург,sale,flat,2,6,3,85.7,28710000,Василеостровский,Гавань,,Приморская,Парусная 1
Строительный трест,developer,https://spb.cian.ru/sale/flat/293207361/,Санкт-Петербург,sale,flat,9,13,3,109.5,28744000,Выборгский,Лиственная ,20к2,Озерки,Листва
ЛСР Санкт-Петербург,developer,https://spb.cian.ru/sale/flat/298050001/,Санкт-Петербург,sale,flat,16,16,3,104.47,28885955,Василеостровский,Гавань,,Приморская,Морская Набережная ЖК
Унистрой,developer,https://spb.cian.ru/sale/flat/277296493/,Санкт-Петербург,sale,flat,3,10,3,92.6,28890000,Красногвардейский,Большая Охта,,Площадь Ленина,Юпоинт ЖК
Унистрой,developer,https://spb.cian.ru/sale/flat/277296387/,Санкт-Петербург,sale,flat,3,10,3,107.1,28920000,Красногвардейский,Большая Охта,,Площадь Ленина,Юпоинт ЖК
PLEADA,representative_developer,https://spb.cian.ru/sale/flat/298198119/,Санкт-Петербург,sale,flat,11,12,3,90.1,28832000,Приморский,Белоостровская ,7,Лесная,Белый остров
PLEADA,representative_developer,https://spb.cian.ru/sale/flat/296569893/,Санкт-Петербург,sale,flat,2,4,3,101.9,28735800,Красносельский,проспект Патриотов,33,,Riviera club
Базис,developer,https://spb.cian.ru/sale/flat/295734465/,Санкт-Петербург,sale,flat,8,12,3,86.8,28795000,Приморский,Белоостровская ,7,Лесная,Белый остров
,,https://spb.cian.ru/sale/flat/299252965/,Санкт-Петербург,sale,flat,4,9,3,110.8,28697200,Выборгский,Светлановский проспект,45,Политехническая,"Дом-бутик Светлановский, 45"
Арсенал-Недвижимость,developer,https://spb.cian.ru/sale/flat/266867439/,Санкт-Петербург,sale,flat,12,12,3,93.28,28711584,Приморский,проспект Авиаконструкторов,54,Комендантский проспект,Modum
Балтийская жемчужина,developer,https://spb.cian.ru/sale/flat/297300139/,Санкт-Петербург,sale,flat,2,8,3,102.1,28800368,Красносельский,проспект Патриотов,33,,Riviera club
Красная Стрела,developer,https://spb.cian.ru/sale/flat/291720445/,Санкт-Петербург,sale,flat,3,9,3,87.1,28848816,Василеостровский,7-я Васильевского острова линия,84,Василеостровская,Регенбоген
ЛСР Санкт-Петербург,developer,https://spb.cian.ru/sale/flat/295135140/,Санкт-Петербург,sale,flat,4,8,3,92.05,29179850,Петроградский,Ремесленная ,,Спортивная,Neva Residence
ЛСР Санкт-Петербург,developer,https://spb.cian.ru/sale/flat/298050000/,Санкт-Петербург,sale,flat,16,16,3,105.55,29079025,Василеостровский,Гавань,,Приморская,Морская Набережная ЖК
PLEADA,representative_developer,https://spb.cian.ru/sale/flat/298198046/,Санкт-Петербург,sale,flat,5,6,3,92.8,29139200,Выборгский,Зеленогорская ,3,Удельная,Дом Аура у Светлановской
Арсенал-Недвижимость,developer,https://spb.cian.ru/sale/flat/266866827/,Санкт-Петербург,sale,flat,3,12,3,106.87,29047266,Приморский,проспект Авиаконструкторов,54,Комендантский проспект,Modum
Базис,developer,https://spb.cian.ru/sale/flat/299247046/,Санкт-Петербург,sale,flat,11,12,3,83.0,29050000,Приморский,Белоостровская ,7,Лесная,Белый остров
,,https://spb.cian.ru/sale/flat/299252945/,Санкт-Петербург,sale,flat,2,9,3,118.7,29437600,Выборгский,Светлановский проспект,45,Политехническая,"Дом-бутик Светлановский, 45"
PLEADA,representative_developer,https://spb.cian.ru/sale/flat/299315553/,Санкт-Петербург,sale,flat,1,4,3,199.9,29350000,Курортный, Тарховская,84Б,Зенит,Петербургское Садовое кольцо
PLEADA,representative_developer,https://spb.cian.ru/sale/flat/299315550/,Санкт-Петербург,sale,flat,1,4,3,200.7,29350000,Курортный, Тарховская,84Б,Зенит,Петербургское Садовое кольцо
Лидер Групп,developer,https://spb.cian.ru/sale/flat/295179775/,Санкт-Петербург,sale,flat,4,23,3,112.97,29372200,Московский,Гагаринское,,,Дефанс ЖК
Эталон СПБ,developer,https://spb.cian.ru/sale/flat/298658280/,Санкт-Петербург,sale,flat,9,9,3,93.11,29252328,Калининский,Лесной проспект,,Выборгская,iLona
Эталон СПБ,developer,https://spb.cian.ru/sale/flat/298657363/,Санкт-Петербург,sale,flat,5,10,3,109.6,29301869,Приморский,Белоостровская ,28,Черная речка,Domino
Эталон СПБ,developer,https://spb.cian.ru/sale/flat/298657461/,Санкт-Петербург,sale,flat,4,10,3,109.4,29428007,Приморский,Белоостровская ,28,Черная речка,Domino
ПИК,developer,https://spb.cian.ru/sale/flat/295870055/,Санкт-Петербург,sale,flat,8,9,3,79.0,29317848,Адмиралтейский,Измайловское,к 2.1,Балтийская,Лермонтовский 54 ЖК
Базис,developer,https://spb.cian.ru/sale/flat/299335942/,Санкт-Петербург,sale,flat,10,12,3,94.7,29357000,Приморский,Белоостровская ,7,Лесная,Белый остров
Euroinvest Development,developer,https://spb.cian.ru/sale/flat/267975655/,Санкт-Петербург,sale,flat,10,11,3,103.03,29363550,Московский, Решетникова,29,Электросила,iD Park Pobedy
GloraX,developer,https://spb.cian.ru/sale/flat/291004607/,Санкт-Петербург,sale,flat,8,14,3,113.03,29519999,Красногвардейский,проспект Энергетиков,2,,GloraX Заневский
,,https://spb.cian.ru/sale/flat/293980695/,Санкт-Петербург,sale,flat,2,6,3,87.73,29439170,Курортный,дорога Таможенная,11к1с4,Беговая,е.квартал 
Роман Корякин,realtor,https://spb.cian.ru/sale/flat/296056515/,Санкт-Петербург,sale,flat,5,19,3,96.21,29500000,Василеостровский,Морской,,Приморская,GloraX Premium Василеостровский
Строительный трест,developer,https://spb.cian.ru/sale/flat/293207239/,Санкт-Петербург,sale,flat,9,13,3,110.79,29581000,Калининский,Академическое,,Академическая,Наука ЖК
LEGENDA Intelligent Development,developer,https://spb.cian.ru/sale/flat/299636478/,Санкт-Петербург,sale,flat,2,11,3,91.68,29722656,Красногвардейский, Стахановцев,1,Новочеркасская,"Малоохтинский, 68"
LEGENDA Intelligent Development,developer,https://spb.cian.ru/sale/flat/299465304/,Санкт-Петербург,sale,flat,1,12,3,94.36,29591296,Выборгский,Сампсониевское,,Выборгская,Сампсониевский 32
PLEADA,representative_developer,https://spb.cian.ru/sale/flat/298198058/,Санкт-Петербург,sale,flat,6,6,3,94.5,29607795,Выборгский,Зеленогорская ,3,Удельная,Дом Аура у Светлановской
,,https://spb.cian.ru/sale/flat/299252979/,Санкт-Петербург,sale,flat,5,9,3,112.3,29647200,Выборгский,Светлановский проспект,45,Политехническая,"Дом-бутик Светлановский, 45"
Арсенал-Недвижимость,developer,https://spb.cian.ru/sale/flat/275720401/,Санкт-Петербург,sale,flat,12,12,3,101.18,29595151,Приморский, Плесецкая,2,Комендантский проспект,Ariosto!
Балтийская коммерция,developer,https://spb.cian.ru/sale/flat/258156108/,Санкт-Петербург,sale,flat,1,9,3,98.46,29606922,Петроградский,Петроградская набережная,38,Горьковская,Мануфактура James Beck
RBI,developer,https://spb.cian.ru/sale/flat/295748212/,Санкт-Петербург,sale,flat,22,23,3,102.1,30052073,Выборгский, Шостаковича,8к2Б2,Проспект Просвещения,Струны
Базис,developer,https://spb.cian.ru/sale/flat/299592383/,Санкт-Петербург,sale,flat,12,12,3,90.8,29964000,Приморский,Белоостровская ,7,Лесная,Белый остров
Петербургская Недвижимость,representative_developer,https://spb.cian.ru/sale/flat/296753842/,Санкт-Петербург,sale,flat,3,9,3,115.7,29850947,Выборгский, Александра Матросова,1,Лесная,Притяжение
ТН-Брокер,real_estate_agent,https://spb.cian.ru/sale/flat/297234011/,Санкт-Петербург,sale,flat,7,8,3,111.3,30000000,Василеостровский,15-я Васильевского острова линия,84,Василеостровская,Халькон
PLEADA,representative_developer,https://spb.cian.ru/sale/flat/298198027/,Санкт-Петербург,sale,flat,1,6,3,117.3,29970150,Выборгский,Зеленогорская ,3,Удельная,Дом Аура у Светлановской
Лидер Групп,developer,https://spb.cian.ru/sale/flat/286949899/,Санкт-Петербург,sale,flat,5,23,3,119.85,29962500,Московский,Гагаринское,,,Дефанс ЖК
Эталон СПБ,developer,https://spb.cian.ru/sale/flat/298657183/,Санкт-Петербург,sale,flat,2,10,3,101.9,29839229,Приморский,Белоостровская ,28,Черная речка,Domino
ПИК,developer,https://spb.cian.ru/sale/flat/287651417/,Санкт-Петербург,sale,flat,8,9,3,78.3,29911852,Адмиралтейский,Измайловское,к1,Балтийская,Лермонтовский 54 ЖК
Петербургская Недвижимость,representative_developer,https://spb.cian.ru/sale/flat/292970851/,Санкт-Петербург,sale,flat,3,9,3,87.65,29800254,Невский,Невская застава,,Елизаровская,Астра Марин ЖК
Балтийская жемчужина,developer,https://spb.cian.ru/sale/flat/296258453/,Санкт-Петербург,sale,flat,4,8,3,97.9,29898820,Красносельский,проспект Патриотов,35,Проспект Ветеранов,Lotos Сlub
Балтийская коммерция,developer,https://spb.cian.ru/sale/flat/258156439/,Санкт-Петербург,sale,flat,2,9,3,89.63,29994680,Петроградский,Петроградская набережная,38,Горьковская,Мануфактура James Beck
